,latitude,longitude,closest_station
16252,51.485897,-0.374015,"['Hounslow Central', 1533.508]"
16253,51.488491,-0.288039,"['Upminster', 730.925]"
16254,51.46,-0.332,"['Hounslow East', 2234.67]"
16255,51.468261,-0.361773,"['Hounslow Central', 493.911]"
16256,51.490246,-0.300519,"['South Ealing', 1059.424]"
16257,51.483717,-0.301704,"['Upminster', 1628.487]"
16258,51.502112,-0.264057,"['Chiswick Park', 805.124]"
16259,51.493,-0.262771,"['Chiswick Park', 427.114]"
16260,51.434994,-0.39201,"['Upminster', 3221.094]"
16261,51.435604,-0.41061,"['Hatton Cross', 3003.767]"
16262,51.492844,-0.272765,"['Gunnersbury', 212.541]"
16263,51.487474,-0.297295,"['Upminster', 1376.171]"
16264,51.489357,-0.252313,"['Turnham Green', 697.307]"
16265,51.482817,-0.31301,"['Upminster', 1600.17]"
16266,51.482817,-0.31301,"['Upminster', 1600.17]"
16267,51.482817,-0.31301,"['Upminster', 1600.17]"
16268,51.482817,-0.31301,"['Upminster', 1600.17]"
16269,51.487619,-0.263182,"['Chiswick Park', 905.826]"
16270,51.495177,-0.323829,"['Boston Manor', 112.763]"
16271,51.499912,-0.263973,"['Chiswick Park', 573.86]"
16272,51.49473,-0.270172,"['Chiswick Park', 283.148]"
16273,51.480458,-0.251918,"['Upminster', 1418.322]"
16274,51.464443,-0.386058,"['Hounslow West', 876.002]"
16275,51.4693603149171,-0.358304226519337,"['Hounslow East', 449.155]"
16276,51.4693603149171,-0.358304226519337,"['Hounslow East', 449.155]"
16277,51.435589,-0.407374,"['Hatton Cross', 3159.865]"
16278,51.434612,-0.423181,"['Hatton Cross', 3332.318]"
16279,51.502769,-0.258038,"['Turnham Green', 671.833]"
16280,51.428436,-0.422442,"['Hatton Cross', 3715.823]"
16281,51.485522,-0.268936,"['Gunnersbury', 790.805]"
16282,51.463798,-0.384823,"['Hounslow West', 910.592]"
16283,51.489956,-0.31093,"['Upminster', 1084.944]"
16284,51.488556,-0.292516,"['Upminster', 944.797]"
16285,51.490573,-0.271118,"['Gunnersbury', 383.939]"
16286,51.460488,-0.369383,"['Hounslow Central', 1002.749]"
16287,51.472527,-0.385498,"['Hounslow West', 140.59]"
16288,51.460805,-0.366967,"['Hounslow Central', 986.032]"
16289,51.493863,-0.263852,"['Chiswick Park', 316.826]"
16290,51.472527,-0.385498,"['Hounslow West', 140.59]"
16291,51.472527,-0.385498,"['Hounslow West', 140.59]"
16292,51.472527,-0.385498,"['Hounslow West', 140.59]"
16293,51.472527,-0.385498,"['Hounslow West', 140.59]"
16294,51.472527,-0.385498,"['Hounslow West', 140.59]"
16295,51.431599,-0.402334,"['Hatton Cross', 3566.374]"
16296,51.489534,-0.258125,"['Turnham Green', 661.058]"
16297,51.489627,-0.258233,"['Turnham Green', 652.278]"
16298,51.486534,-0.268668,"['Upminster', 846.886]"
16299,51.435965,-0.411878,"['Hatton Cross', 2993.073]"
16300,51.49023,-0.26991,"['Upminster', 470.181]"
16301,51.470516,-0.328678,"['Upminster', 1808.78]"
16302,51.482817,-0.31301,"['Upminster', 1600.17]"
16303,51.482817,-0.31301,"['Upminster', 1600.17]"
16304,51.484798,-0.340718,"['Osterley', 740.97]"
16305,51.46981,-0.329151,"['Osterley', 1828.603]"
16306,51.469021,-0.375499,"['Hounslow Central', 640.368]"
16307,51.472,-0.34,"['Upminster', 1187.645]"
16308,51.467615,-0.332657,"['Upminster', 1560.077]"
16309,51.490845,-0.291139,"['Upminster', 869.087]"
16310,51.482817,-0.31301,"['Upminster', 1600.17]"
16311,51.482817,-0.31301,"['Upminster', 1600.17]"
16312,51.482817,-0.31301,"['Upminster', 1600.17]"
16313,51.482817,-0.31301,"['Upminster', 1600.17]"
16314,51.490327,-0.289425,"['Upminster', 769.776]"
16315,51.484199,-0.379698,"['Hounslow West', 1197.309]"
16316,51.491019,-0.299886,"['South Ealing', 1061.417]"
16317,51.490612,-0.265465,"['Chiswick Park', 472.341]"
16318,51.501571,-0.267024,"['Chiswick Park', 632.189]"
16319,51.481178,-0.333199,"['Upminster', 1293.618]"
16320,51.492259,-0.260571,"['Turnham Green', 490.167]"
16321,51.490532,-0.290668,"['Upminster', 835.141]"
16322,51.457546,-0.41123,"['Hatton Cross', 1102.601]"
16323,51.467058,-0.388037,"['Hounslow West', 692.451]"
16324,51.49747,-0.263419,"['Chiswick Park', 441.01]"
16325,51.4794,-0.271679,"['Gunnersbury', 1297.615]"
16326,51.502326,-0.266039,"['Chiswick Park', 708.056]"
16327,51.488467,-0.293178,"['Upminster', 1090.137]"
16328,51.483848,-0.38589,"['Hounslow West', 1310.414]"
16329,51.491295,-0.263417,"['Chiswick Park', 511.167]"
16330,51.50034,-0.27251,"['Upminster', 556.922]"
16331,51.50034,-0.27251,"['Upminster', 556.922]"
16332,51.50034,-0.27251,"['Upminster', 556.922]"
16333,51.490845,-0.291139,"['Upminster', 869.087]"
16334,51.479876,-0.26843,"['Gunnersbury', 1261.317]"
16335,51.48788,-0.311356,"['Upminster', 1288.728]"
16336,51.4793,-0.2676,"['Gunnersbury', 1320.35]"
16337,51.47369,-0.367752,"['Hounslow Central', 291.531]"
16338,51.487405,-0.283931,"['Gunnersbury', 681.049]"
16339,51.471935,-0.382307,"['Hounslow West', 280.504]"
16340,51.482817,-0.31301,"['Upminster', 1600.17]"
16341,51.482817,-0.31301,"['Upminster', 1600.17]"
16342,51.482817,-0.31301,"['Upminster', 1600.17]"
16343,51.482817,-0.31301,"['Upminster', 1600.17]"
16344,51.482817,-0.31301,"['Upminster', 1600.17]"
16345,51.482817,-0.31301,"['Upminster', 1600.17]"
16346,51.42909,-0.423017,"['Hatton Cross', 3756.148]"
16347,51.490327,-0.289425,"['Upminster', 769.776]"
16348,51.490327,-0.289425,"['Upminster', 769.776]"
16349,51.490327,-0.289425,"['Upminster', 769.776]"
16350,51.476991,-0.345872,"['Osterley', 694.828]"
16351,51.490852,-0.316616,"['Upminster', 610.028]"
16352,51.491318,-0.274825,"['Gunnersbury', 214.875]"
16353,51.450679,-0.442281,"['Heathrow Terminal 4', 1655.33]"
16354,51.475898,-0.333927,"['Osterley', 1408.371]"
16355,51.482817,-0.31301,"['Upminster', 1600.17]"
16356,51.482817,-0.31301,"['Upminster', 1600.17]"
16357,51.493202,-0.259976,"['Turnham Green', 405.895]"
16358,51.483889,-0.301807,"['South Ealing', 1615.089]"
16359,51.482817,-0.31301,"['Upminster', 1600.17]"
16360,51.482817,-0.31301,"['Upminster', 1600.17]"
16361,51.495662,-0.297316,"['South Ealing', 873.198]"
16362,51.486729,-0.255191,"['Turnham Green', 1074.732]"
16363,51.478671,-0.36688,"['Hounslow Central', 825.531]"
16364,51.46304,-0.389184,"['Hounslow West', 1091.172]"
16365,51.46304,-0.389184,"['Hounslow West', 1091.172]"
16366,51.490327,-0.289425,"['Upminster', 769.776]"
16367,51.490327,-0.289425,"['Upminster', 769.776]"
16368,51.490327,-0.289425,"['Upminster', 769.776]"
16369,51.490327,-0.289425,"['Upminster', 769.776]"
16370,51.467258,-0.336853,"['Hounslow East', 1350.305]"
16371,51.463954,-0.395706,"['Hounslow West', 1716.842]"
16372,51.478401,-0.271427,"['Upminster', 1328.127]"
16373,51.46859,-0.328985,"['Osterley', 2116.577]"
16374,51.483415,-0.313203,"['Upminster', 1542.992]"
16375,51.487453,-0.281625,"['Gunnersbury', 532.886]"
16376,51.484614,-0.300354,"['Upminster', 1485.741]"
16377,51.481381,-0.313087,"['Upminster', 1709.512]"
16378,51.471701,-0.355823,"['Hounslow East', 151.795]"
16379,51.467536,-0.367726,"['Hounslow Central', 380.886]"
16380,51.497093,-0.265817,"['Chiswick Park', 306.241]"
16381,51.464324,-0.370854,"['Hounslow Central', 800.689]"
16382,51.482289,-0.312481,"['Upminster', 1579.047]"
16383,51.481472,-0.270573,"['Gunnersbury', 1069.328]"
16384,51.479991,-0.25257,"['Upminster', 1559.176]"
16385,51.490327,-0.289425,"['Upminster', 769.776]"
16386,51.490327,-0.289425,"['Upminster', 769.776]"
16387,51.490327,-0.289425,"['Upminster', 769.776]"
16388,51.490327,-0.289425,"['Upminster', 769.776]"
16389,51.468666,-0.323148,"['Richmond', 2032.276]"
16390,51.495708,-0.268234,"['Chiswick Park', 115.389]"
16391,51.485242,-0.37573,"['Hounslow West', 1453.192]"
16392,51.492832,-0.309461,"['Upminster', 835.556]"
16393,51.492861,-0.309398,"['Upminster', 831.731]"
16394,51.491266,-0.37004,"['Upminster', 1737.111]"
16395,51.484542,-0.381078,"['Hounslow West', 1183.812]"
16396,51.47089,-0.40119,"['Hounslow West', 1283.154]"
16397,51.492038,-0.279832,"['Gunnersbury', 384.583]"
16398,51.481559,-0.251732,"['Upminster', 1307.162]"
16399,51.490327,-0.289425,"['Upminster', 769.776]"
16400,51.490327,-0.289425,"['Upminster', 769.776]"
16401,51.466885,-0.324328,"['Richmond', 1907.058]"
16402,51.487265,-0.256865,"['Turnham Green', 967.823]"
16403,51.451538,-0.369758,"['Hounslow Central', 1957.669]"
16404,51.429295,-0.392652,"['Upminster', 3772.793]"
16405,51.487467,-0.297454,"['Upminster', 1373.768]"
16406,51.500258,-0.262279,"['Chiswick Park', 647.803]"
16407,51.470821,-0.322903,"['Richmond', 2249.377]"
16408,51.500419,-0.267437,"['Chiswick Park', 571.015]"
16409,51.462913,-0.332973,"['Hounslow East', 2152.453]"
16410,51.479499,-0.359706,"['Upminster', 522.781]"
16411,51.451,-0.376,"['Hounslow Central', 2032.033]"
16412,51.488849,-0.293904,"['Kew Gardens', 1543.943]"
16413,51.457427,-0.329509,"['Richmond', 1908.83]"
16414,51.48987,-0.284573,"['Gunnersbury', 497.923]"
16415,51.4803,-0.353915,"['Osterley', 232.548]"
16416,51.492994,-0.271952,"['Gunnersbury', 254.136]"
16417,51.4862,-0.253351,"['Turnham Green', 871.812]"
16418,51.494344,-0.250681,"['Upminster', 488.829]"
16419,51.482952,-0.272116,"['Gunnersbury', 938.88]"
16420,51.488025,-0.284306,"['Gunnersbury', 645.341]"
16421,51.470255,-0.363664,"['Hounslow Central', 327.718]"
16422,51.490809,-0.303394,"['South Ealing', 903.258]"
16423,51.488845,-0.293716,"['Kew Gardens', 1517.818]"
16424,51.487998,-0.371497,"['Hounslow Central', 1681.412]"
16425,51.4693603149171,-0.358304226519337,"['Hounslow East', 449.155]"
16426,51.4693603149171,-0.358304226519337,"['Hounslow East', 449.155]"
16427,51.434578,-0.401586,"['Hatton Cross', 3240.898]"
16428,51.503187,-0.267431,"['Upminster', 788.677]"
16429,51.49473,-0.270172,"['Chiswick Park', 283.148]"
16430,51.467333,-0.329315,"['Upminster', 1744.033]"
16431,51.490569,-0.26549,"['Chiswick Park', 473.122]"
16432,51.498341,-0.266339,"['Chiswick Park', 391.332]"
16433,51.477687,-0.34735,"['Osterley', 689.703]"
16434,51.488307,-0.289011,"['Upminster', 801.267]"
16435,51.453338,-0.404597,"['Hatton Cross', 1603.669]"
16436,51.466954,-0.363624,"['Hounslow Central', 470.616]"
16437,51.43256,-0.392975,"['Upminster', 3438.761]"
16438,51.443793,-0.395073,"['Upminster', 2371.674]"
16439,51.471263,-0.381796,"['Hounslow West', 327.808]"
16440,51.479024,-0.377996,"['Hounslow West', 1189.628]"
16441,51.4818,-0.2519,"['Upminster', 1424.822]"
16442,51.498269,-0.266278,"['Chiswick Park', 385.232]"
16443,51.488632,-0.26835,"['Upminster', 607.095]"
16444,51.470767,-0.401232,"['Hounslow West', 1290.01]"
16445,51.486116,-0.288603,"['Kew Gardens', 953.072]"
16446,51.4883,-0.279939,"['Gunnersbury', 481.939]"
16447,51.471332,-0.337262,"['Upminster', 1334.921]"
16448,51.492565,-0.30672,"['South Ealing', 895.71]"
16449,51.489524,-0.273701,"['Gunnersbury', 302.584]"
16450,51.48598,-0.25521,"['Turnham Green', 1019.073]"
16451,51.498077,-0.271084,"['Chiswick Park', 554.359]"
16452,51.461009,-0.379121,"['Hounslow West', 1528.777]"
16453,51.440813,-0.411307,"['Hatton Cross', 2572.183]"
16454,51.490112,-0.290256,"['Upminster', 800.892]"
16455,51.444317,-0.412271,"['Hatton Cross', 2240.739]"
16456,51.481796,-0.270692,"['Gunnersbury', 1051.856]"
16457,51.45979,-0.381975,"['Hounslow West', 1449.208]"
16458,51.476142,-0.323997,"['Boston Manor', 2248.223]"
16459,51.452,-0.43,"['Hatton Cross', 1538.5]"
16460,51.450569,-0.406622,"['Hatton Cross', 1980.061]"
16461,51.479099,-0.271871,"['Gunnersbury', 1270.057]"
16462,51.486759,-0.333772,"['Upminster', 1236.097]"
16463,51.500633,-0.267098,"['Chiswick Park', 559.041]"
16464,51.494469,-0.253499,"['Turnham Green', 185.302]"
16465,51.468566,-0.365893,"['Hounslow Central', 265.478]"
16466,51.469104,-0.366676,"['Hounslow Central', 200.274]"
16467,51.468566,-0.365893,"['Hounslow Central', 265.478]"
16468,51.485664,-0.254249,"['Turnham Green', 935.882]"
16469,51.485931,-0.254112,"['Turnham Green', 918.47]"
16470,51.484757,-0.343499,"['Osterley', 707.916]"
16471,51.447,-0.443,"['Heathrow Terminal 4', 1885.291]"
16472,51.492752,-0.265603,"['Chiswick Park', 316.632]"
16473,51.446643,-0.41086,"['Hatton Cross', 2069.038]"
16474,51.477249,-0.373437,"['Hounslow Central', 804.643]"
16475,51.492456,-0.310334,"['Upminster', 887.348]"
16476,51.492456,-0.310334,"['Upminster', 887.348]"
16477,51.49299,-0.318064,"['Boston Manor', 422.658]"
16478,51.486121,-0.255375,"['Turnham Green', 1036.671]"
16479,51.444,-0.411,"['Hatton Cross', 2202.433]"
16480,51.4994,-0.2535,"['Turnham Green', 400.032]"
16481,51.484378,-0.380246,"['Hounslow West', 1193.832]"
16482,51.4914,-0.256859,"['Turnham Green', 432.381]"
16483,51.486839,-0.34157,"['Osterley', 898.195]"
16484,51.490687,-0.286911,"['Gunnersbury', 696.804]"
16485,51.49052,-0.258098,"['Turnham Green', 553.963]"
16486,51.4908,-0.293455,"['Upminster', 1478.871]"
16487,51.477276,-0.390857,"['Hounslow West', 808.911]"
16488,51.488434,-0.2644,"['Chiswick Park', 756.912]"
16489,51.485019,-0.399874,"['Hounslow West', 1733.282]"
16490,51.501997,-0.267925,"['Chiswick Park', 718.354]"
16491,51.459585,-0.362881,"['Hounslow Central', 1023.274]"
16492,51.502419,-0.251824,"['Upminster', 686.534]"
16493,51.403945,-0.274606,"['Upminster', 4227.229]"
16494,51.403945,-0.274606,"['Upminster', 4227.229]"
16495,51.403945,-0.274606,"['Upminster', 4227.229]"
16496,51.403945,-0.274606,"['Upminster', 4227.229]"
16497,51.400299,-0.292097,"['Richmond', 5882.286]"
16498,51.400299,-0.292097,"['Richmond', 5882.286]"
16499,51.3952,-0.24191,"['Upminster', 2904.761]"
16500,51.400299,-0.292097,"['Richmond', 5882.286]"
16501,51.400299,-0.292097,"['Richmond', 5882.286]"
16502,51.400299,-0.292097,"['Richmond', 5882.286]"
16503,51.423774,-0.289331,"['Richmond', 3842.422]"
16504,51.396823,-0.261865,"['Wimbledon', 3759.128]"
16505,51.416034,-0.280548,"['Richmond', 4437.664]"
16506,51.402029,-0.294508,"['Richmond', 5558.166]"
16507,51.412856,-0.311012,"['Richmond', 4886.333]"
16508,51.416185,-0.286988,"['Richmond', 4238.98]"
16509,51.413272,-0.277614,"['Richmond', 4737.006]"
16510,51.400299,-0.292097,"['Richmond', 5882.286]"
16511,51.400299,-0.292097,"['Richmond', 5882.286]"
16512,51.414394,-0.292687,"['Richmond', 4587.523]"
16513,51.415715,-0.288537,"['Richmond', 4283.779]"
16514,51.408931,-0.302815,"['Richmond', 4851.098]"
16515,51.396088,-0.256588,"['Wimbledon', 3613.97]"
16516,51.411585,-0.290922,"['Richmond', 4675.21]"
16517,51.400299,-0.292097,"['Richmond', 5882.286]"
16518,51.4146,-0.288686,"['Richmond', 4392.815]"
16519,51.416252,-0.292638,"['Richmond', 4404.702]"
16520,51.426244,-0.28967,"['Richmond', 3683.723]"
16521,51.4147,-0.306561,"['Richmond', 4376.324]"
16522,51.417016,-0.312927,"['Richmond', 4959.283]"
16523,51.405972,-0.257866,"['Wimbledon', 3418.142]"
16524,51.414837,-0.2932,"['Richmond', 4554.126]"
16525,51.410716,-0.298543,"['Richmond', 4733.095]"
16526,51.415796,-0.30971,"['Richmond', 5047.58]"
16527,51.4146,-0.288686,"['Richmond', 4392.815]"
16528,51.397087,-0.302051,"['Richmond', 5898.314]"
16529,51.339782,-0.319337,"['Richmond', 10590.566]"
16530,51.426605,-0.293604,"['Richmond', 3482.469]"
16531,51.394237,-0.302408,"['Richmond', 6120.858]"
16532,51.40605,-0.281429,"['Richmond', 5277.724]"
16533,51.413299,-0.277643,"['Richmond', 4735.016]"
16534,51.3842,-0.309668,"['Richmond', 7204.345]"
16535,51.423301,-0.298214,"['Richmond', 3861.685]"
16536,51.426685,-0.301664,"['Richmond', 3476.122]"
16537,51.4095,-0.309008,"['Richmond', 4767.665]"
16538,51.408599,-0.307604,"['Richmond', 4856.286]"
16539,51.397235,-0.25206,"['Wimbledon', 3362.735]"
16540,51.431927,-0.305887,"['Richmond', 2961.817]"
16541,51.417922,-0.295779,"['Richmond', 4340.25]"
16542,51.413224,-0.312825,"['Richmond', 4974.607]"
16543,51.4164,-0.28718,"['Richmond', 4239.432]"
16544,51.41806,-0.281098,"['Richmond', 4405.62]"
16545,51.402872,-0.294708,"['Richmond', 5493.721]"
16546,51.406025,-0.265059,"['Wimbledon', 3755.15]"
16547,51.387105,-0.30006,"['Richmond', 6658.475]"
16548,51.417377,-0.285221,"['Richmond', 4056.607]"
16549,51.417377,-0.285221,"['Richmond', 4056.607]"
16550,51.413924,-0.306323,"['Richmond', 4380.733]"
16551,51.404876,-0.235061,"['Wimbledon', 2291.448]"
16552,51.402827,-0.252019,"['Wimbledon', 3317.819]"
16553,51.418766,-0.290364,"['Richmond', 4096.725]"
16554,51.417009,-0.284274,"['Richmond', 4106.815]"
16555,51.382183,-0.303562,"['Richmond', 7178.877]"
16556,51.413924,-0.286109,"['Richmond', 4478.588]"
16557,51.407939,-0.291666,"['Richmond', 5043.185]"
16558,51.403945,-0.274606,"['Upminster', 4227.229]"
16559,51.403945,-0.274606,"['Upminster', 4227.229]"
16560,51.403945,-0.274606,"['Upminster', 4227.229]"
16561,51.414875,-0.292922,"['Richmond', 4540.212]"
16562,51.394845,-0.283172,"['Upminster', 4973.604]"
16563,51.41383,-0.306849,"['Richmond', 4472.69]"
16564,51.418861,-0.29134,"['Richmond', 4141.676]"
16565,51.402032,-0.305347,"['Richmond', 5457.689]"
16566,51.399967,-0.269702,"['Wimbledon', 4140.272]"
16567,51.403773,-0.302429,"['Richmond', 5266.984]"
16568,51.396155,-0.296011,"['Richmond', 5945.638]"
16569,51.414955,-0.302721,"['Richmond', 4309.949]"
16570,51.396419,-0.254723,"['Wimbledon', 3523.364]"
16571,51.413515,-0.285794,"['Richmond', 4612.409]"
16572,51.431281,-0.304751,"['Richmond', 2983.727]"
16573,51.414203,-0.289197,"['Richmond', 4472.625]"
16574,51.390642,-0.274417,"['Wimbledon', 4849.863]"
16575,51.413948,-0.304429,"['Richmond', 4415.8]"
16576,51.41383,-0.306827,"['Richmond', 4472.69]"
16577,51.410614,-0.264678,"['Wimbledon', 3861.56]"
16578,51.413776,-0.269893,"['Upminster', 3692.717]"
16579,51.426162,-0.290757,"['Richmond', 3597.99]"
16580,51.430316,-0.30649,"['Richmond', 3051.145]"
16581,51.420188,-0.304224,"['Richmond', 3901.105]"
16582,51.40153,-0.304345,"['Richmond', 5444.496]"
16583,51.422317,-0.275267,"['Richmond', 4007.677]"
16584,51.43075,-0.267799,"['Richmond', 4450.104]"
16585,51.414524,-0.314157,"['Richmond', 5147.506]"
16586,51.414081,-0.294437,"['Richmond', 4650.486]"
16587,51.40153,-0.304345,"['Richmond', 5444.496]"
16588,51.415796,-0.29498,"['Richmond', 4469.685]"
16589,51.403112,-0.301265,"['Richmond', 5245.404]"
16590,51.420188,-0.304224,"['Richmond', 3901.105]"
16591,51.401726,-0.296779,"['Richmond', 5518.901]"
16592,51.42727,-0.290794,"['Richmond', 3553.187]"
16593,51.411899,-0.288787,"['Richmond', 4684.106]"
16594,51.409255,-0.30641,"['Richmond', 4750.753]"
16595,51.38,-0.28,"['Wimbledon', 5260.563]"
16596,51.379997,-0.280425,"['Wimbledon', 5277.383]"
16597,51.414954,-0.302721,"['Richmond', 4309.966]"
16598,51.397007,-0.239231,"['Wimbledon', 2779.55]"
16599,51.4062,-0.24066,"['Wimbledon', 2250.44]"
16600,51.420391,-0.276978,"['Richmond', 4174.852]"
16601,51.417227,-0.265492,"['Upminster', 3481.255]"
16602,51.3959,-0.300884,"['Richmond', 5983.377]"
16603,51.416538,-0.255559,"['Wimbledon', 2915.557]"
16604,51.380283,-0.280549,"['Wimbledon', 5295.326]"
16605,51.409511,-0.290501,"['Richmond', 4934.005]"
16606,51.382198,-0.287021,"['Upminster', 5522.379]"
16607,51.382198,-0.287021,"['Upminster', 5522.379]"
16608,51.421096,-0.281532,"['Richmond', 4163.465]"
16609,51.380104,-0.280484,"['Wimbledon', 5285.701]"
16610,51.38059,-0.299988,"['Richmond', 7265.959]"
16611,51.38041,-0.280557,"['Wimbledon', 5286.902]"
16612,51.408154,-0.291797,"['Richmond', 5000.923]"
16613,51.414623,-0.310084,"['Richmond', 5035.879]"
16614,51.396027,-0.302217,"['Richmond', 5954.272]"
16615,51.41085,-0.285518,"['Richmond', 4666.768]"
16616,51.416302,-0.288229,"['Richmond', 4236.81]"
16617,51.40105,-0.307859,"['Richmond', 5425.09]"
16618,51.40105,-0.307859,"['Richmond', 5425.09]"
16619,51.412569,-0.305905,"['Richmond', 4599.111]"
16620,51.414954,-0.302721,"['Richmond', 4309.966]"
16621,51.409249,-0.305813,"['Richmond', 4742.264]"
16622,51.420239,-0.28183,"['Richmond', 4094.189]"
16623,51.410614,-0.264678,"['Wimbledon', 3861.56]"
16624,51.428028,-0.272261,"['Richmond', 3973.731]"
16625,51.42489,-0.271042,"['Richmond', 4064.126]"
16626,51.420713,-0.252859,"['Wimbledon', 2666.901]"
16627,51.42489,-0.271042,"['Richmond', 4064.126]"
16628,51.39065,-0.29951,"['Richmond', 6387.902]"
16629,51.400299,-0.292097,"['Richmond', 5882.286]"
16630,51.400299,-0.292097,"['Richmond', 5882.286]"
16631,51.40464,-0.236112,"['Wimbledon', 2180.608]"
16632,51.37956,-0.279461,"['Wimbledon', 5294.953]"
16633,51.415706,-0.286699,"['Richmond', 4344.927]"
16634,51.391477,-0.310118,"['Richmond', 6346.473]"
16635,51.414901,-0.30737,"['Richmond', 4307.421]"
16636,51.407706,-0.293058,"['Richmond', 5054.684]"
16637,51.414813,-0.287873,"['Richmond', 4354.414]"
16638,51.414813,-0.287873,"['Richmond', 4354.414]"
16639,51.414813,-0.287873,"['Richmond', 4354.414]"
16640,51.414813,-0.287873,"['Richmond', 4354.414]"
16641,51.414813,-0.287873,"['Richmond', 4354.414]"
16642,51.3959,-0.300884,"['Richmond', 5983.377]"
16643,51.422278,-0.303258,"['Richmond', 3703.758]"
16644,51.396639,-0.268373,"['Wimbledon', 4124.379]"
16645,51.413284,-0.277692,"['Richmond', 4732.655]"
16646,51.4155,-0.287214,"['Richmond', 4374.818]"
16647,51.38419,-0.30966,"['Richmond', 7205.208]"
16648,51.39793,-0.283199,"['Richmond', 6599.313]"
16649,51.414955,-0.302721,"['Richmond', 4309.949]"
16650,51.385299,-0.312774,"['Richmond', 6992.425]"
16651,51.402924,-0.292946,"['Richmond', 5547.876]"
16652,51.425419,-0.304071,"['Richmond', 3730.827]"
16653,51.392242,-0.292658,"['Richmond', 6348.809]"
16654,51.397701,-0.302255,"['Richmond', 5806.885]"
16655,51.412408,-0.282031,"['Richmond', 4550.148]"
16656,51.426029,-0.264981,"['Richmond', 4501.003]"
16657,51.400983,-0.256992,"['Wimbledon', 3488.659]"
16658,51.408611,-0.302063,"['Richmond', 4847.084]"
16659,51.406913,-0.306716,"['Richmond', 4978.272]"
16660,51.391485,-0.276096,"['Wimbledon', 4959.341]"
16661,51.399366,-0.259164,"['Wimbledon', 3582.57]"
16662,51.413924,-0.306323,"['Richmond', 4380.733]"
16663,51.426886,-0.294472,"['Richmond', 3391.497]"
16664,51.404312,-0.261808,"['Wimbledon', 3546.356]"
16665,51.37616,-0.303554,"['Richmond', 7583.209]"
16666,51.385113,-0.302995,"['Richmond', 6878.322]"
16667,51.362545,-0.309443,"['Richmond', 8738.494]"
16668,51.41383,-0.306849,"['Richmond', 4472.69]"
16669,51.41226,-0.295913,"['Richmond', 4698.94]"
16670,51.400315,-0.258394,"['Wimbledon', 3621.717]"
16671,51.406982,-0.284777,"['Richmond', 5172.05]"
16672,51.402123,-0.235769,"['Wimbledon', 2402.378]"
16673,51.406993,-0.306588,"['Richmond', 4978.04]"
16674,51.417227,-0.265492,"['Upminster', 3481.255]"
16675,51.408599,-0.30904,"['Richmond', 4842.684]"
16676,51.413967,-0.305595,"['Richmond', 4331.56]"
16677,51.392299,-0.298144,"['Richmond', 6190.423]"
16678,51.410325,-0.298316,"['Richmond', 4783.422]"
16679,51.399425,-0.261513,"['Wimbledon', 3651.29]"
16680,51.40746,-0.296315,"['Richmond', 5102.91]"
16681,51.389536,-0.295946,"['Richmond', 6493.215]"
16682,51.417609,-0.308614,"['Richmond', 4954.957]"
16683,51.417222,-0.308985,"['Richmond', 5007.727]"
16684,51.412902,-0.278996,"['Richmond', 4669.049]"
16685,51.396774,-0.310933,"['Richmond', 5788.222]"
16686,51.412477,-0.307203,"['Richmond', 4537.492]"
16687,51.418479,-0.310025,"['Richmond', 4835.807]"
16688,51.397399,-0.282139,"['Upminster', 4791.139]"
16689,51.394934,-0.236921,"['Upminster', 2617.252]"
16690,51.384201,-0.299881,"['Richmond', 6936.067]"
16691,51.406675,-0.289749,"['Richmond', 5136.434]"
16692,51.413654,-0.303445,"['Richmond', 4450.665]"
16693,51.414276,-0.306403,"['Richmond', 4353.979]"
16694,51.38963,-0.30026,"['Richmond', 6469.825]"
16695,51.38882,-0.30179,"['Richmond', 6649.149]"
16696,51.38854,-0.30114,"['Richmond', 6685.618]"
16697,51.413924,-0.306323,"['Richmond', 4380.733]"
16698,51.413895,-0.306849,"['Richmond', 4472.69]"
16699,51.414479,-0.31707,"['Richmond', 5250.027]"
16700,51.399466,-0.259364,"['Wimbledon', 3586.61]"
16701,51.41416,-0.269424,"['Upminster', 3660.357]"
16702,51.41222,-0.310575,"['Richmond', 4836.733]"
16703,51.391,-0.294,"['Richmond', 6320.252]"
16704,51.394,-0.292,"['Richmond', 6328.164]"
16705,51.428047,-0.296751,"['Richmond', 3370.972]"
16706,51.379112,-0.282309,"['Upminster', 5425.853]"
16707,51.411769,-0.293089,"['Richmond', 4827.647]"
16708,51.409198,-0.290324,"['Richmond', 4948.121]"
16709,51.401794,-0.254749,"['Wimbledon', 3388.277]"
16710,51.423809,-0.271934,"['Richmond', 3943.649]"
16711,51.398242,-0.255083,"['Wimbledon', 3357.08]"
16712,51.395553,-0.307169,"['Richmond', 6011.021]"
16713,51.384567,-0.296878,"['Richmond', 6866.576]"
16714,51.398643,-0.270579,"['Wimbledon', 4235.736]"
16715,51.398896,-0.249515,"['Wimbledon', 3048.453]"
16716,51.399425,-0.261513,"['Wimbledon', 3651.29]"
16717,51.387738,-0.295955,"['Richmond', 6589.058]"
16718,51.414955,-0.302721,"['Richmond', 4309.949]"
16719,51.38,-0.296,"['Richmond', 7229.941]"
16720,51.41473,-0.260172,"['Wimbledon', 3313.256]"
16721,51.4155,-0.287214,"['Richmond', 4374.818]"
16722,51.4155,-0.287214,"['Richmond', 4374.818]"
